Seed 1656949570
ARCH 1|F_ID 2|LIMIT 4
before: 
2(4)
Melhor resultado nxn: MAPK_Cancer_Cell_Fate_Network, 216,  6, 10,  132, 1, 2, 473408, 16150.29, 168, 0.00, 1: 74; 2: 29; 
MAPK_Cancer_Cell_Fate_Network, 216,  6, 10,  132, 1, 2, 473408, 16150.29, 168, 0.00, 1: 74; 2: 29; 
MAPK_Cancer_Cell_Fate_Network, 663,  7,  8,  135, 1, 2, 443520, 16150.29, 0, 0.00, 1: 71; 2: 32; 
MAPK_Cancer_Cell_Fate_Network, 175,  8,  7,  136, 1, 2, 443520, 16150.29, 0, 0.00, 1: 70; 2: 33; 
MAPK_Cancer_Cell_Fate_Network, 661,  8,  7,  137, 1, 2, 443520, 16150.29, 85, 0.00, 1: 69; 2: 34; 
MAPK_Cancer_Cell_Fate_Network, 277,  7,  9,  130, 1, 3, 492724, 16150.29, 0, 0.00, 1: 78; 2: 23; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 141,  7,  9,  131, 1, 3, 492643, 16150.29, 85, 0.00, 1: 76; 2: 26; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 172,  6, 10,  131, 1, 3, 473491, 16150.29, 50, 0.00, 1: 78; 2: 22; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 740,  7,  9,  131, 1, 3, 492941, 16150.29, 0, 0.00, 1: 77; 2: 24; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 688,  7,  9,  131, 1, 3, 492925, 16150.29, 105, 0.00, 1: 77; 2: 24; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 997,  7,  9,  131, 1, 3, 492916, 16150.29, 0, 0.00, 1: 79; 2: 20; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 559,  5, 13,  132, 1, 3, 504649, 16150.29, 0, 0.00, 1: 80; 2: 17; 3: 6; 
MAPK_Cancer_Cell_Fate_Network, 209,  7,  9,  132, 1, 3, 492880, 16150.29, 212, 0.00, 1: 77; 2: 23; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 314,  7,  9,  132, 1, 3, 492453, 16150.29, 0, 0.00, 1: 76; 2: 25; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 686,  7,  9,  132, 1, 3, 492798, 16150.29, 115, 0.00, 1: 76; 2: 25; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 728,  7,  9,  132, 1, 3, 492844, 16150.29, 168, 0.00, 1: 76; 2: 25; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 298,  7,  9,  132, 1, 3, 492835, 16150.29, 112, 0.00, 1: 76; 2: 25; 3: 2; 
MAPK_Cancer_Cell_Fate_Network,  37,  8,  7,  132, 1, 3, 443520, 16150.29, 0, 0.00, 1: 75; 2: 27; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 744, 10,  6,  132, 1, 3, 473468, 16150.29, 32, 0.00, 1: 77; 2: 23; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 672,  7,  9,  132, 1, 3, 492675, 16150.29, 15, 0.00, 1: 75; 2: 27; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 540,  7,  9,  132, 1, 3, 492712, 16150.29, 152, 0.00, 1: 80; 2: 17; 3: 6; 
MAPK_Cancer_Cell_Fate_Network, 378,  7,  9,  132, 1, 3, 492760, 16150.29, 0, 0.00, 1: 78; 2: 21; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 654,  7,  8,  132, 1, 3, 443520, 16150.29, 0, 0.00, 1: 75; 2: 27; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 112,  7,  9,  132, 1, 3, 492760, 16150.29, 28, 0.00, 1: 76; 2: 25; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 600,  7,  9,  132, 1, 3, 492812, 16150.29, 40, 0.00, 1: 76; 2: 25; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 581,  6, 10,  132, 1, 3, 473459, 16150.29, 85, 0.00, 1: 77; 2: 23; 3: 3; 
MAPK_Cancer_Cell_Fate_Network,  72,  7,  9,  133, 1, 3, 492809, 16150.29, 16, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 675,  7,  9,  133, 1, 3, 492628, 16150.29, 0, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network,  45,  8,  7,  133, 1, 3, 443520, 16150.29, 0, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 527, 10,  6,  133, 1, 3, 473418, 16150.29, 0, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 876,  7,  8,  133, 1, 3, 443520, 16150.29, 82, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 352,  7,  8,  133, 1, 3, 443520, 16150.29, 6, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 952,  6, 10,  133, 1, 3, 473508, 16150.29, 0, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 180,  6, 10,  133, 1, 3, 473382, 16150.29, 255, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 827, 10,  6,  133, 1, 3, 473373, 16150.29, 0, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 766,  7,  9,  133, 1, 3, 492698, 16150.29, 0, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 687,  6, 10,  133, 1, 3, 473459, 16150.29, 116, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 399,  7,  9,  133, 1, 3, 492925, 16150.29, 0, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 916,  8,  7,  133, 1, 3, 443520, 16150.29, 152, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 707, 10,  6,  133, 1, 3, 473451, 16150.29, 16, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 918,  7,  9,  133, 1, 3, 492784, 16150.29, 0, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 932, 10,  6,  133, 1, 3, 473433, 16150.29, 0, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 738,  7,  9,  133, 1, 3, 492785, 16150.29, 0, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 859,  8,  7,  133, 1, 3, 443520, 16150.29, 16, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 925, 10,  6,  133, 1, 3, 473462, 16150.29, 85, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 651,  7,  9,  133, 1, 3, 492446, 16150.29, 16, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 534,  7,  9,  133, 1, 3, 492792, 16150.29, 0, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 699,  6, 10,  133, 1, 3, 473279, 16150.29, 0, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 138,  7,  8,  133, 1, 3, 443520, 16150.29, 38, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network,  78,  7,  9,  133, 1, 3, 492809, 16150.29, 0, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network, 676, 10,  6,  133, 1, 3, 473508, 16150.29, 0, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 701, 10,  6,  133, 1, 3, 473375, 16150.29, 0, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 704, 10,  6,  133, 1, 3, 473492, 16150.29, 240, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 695,  6, 10,  133, 1, 3, 473360, 16150.29, 0, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 680,  8,  7,  133, 1, 3, 443520, 16150.29, 32, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 829,  7,  9,  133, 1, 3, 492884, 16150.29, 0, 0.00, 1: 77; 2: 22; 3: 4; 
MAPK_Cancer_Cell_Fate_Network,  36,  7,  8,  133, 1, 3, 443520, 16150.29, 0, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 909,  7,  8,  133, 1, 3, 443520, 16150.29, 85, 0.00, 1: 74; 2: 28; 3: 1; 
MAPK_Cancer_Cell_Fate_Network, 723, 10,  6,  133, 1, 3, 473341, 16150.29, 16, 0.00, 1: 75; 2: 26; 3: 2; 
MAPK_Cancer_Cell_Fate_Network, 228,  7,  9,  133, 1, 3, 492877, 16150.29, 0, 0.00, 1: 76; 2: 24; 3: 3; 
MAPK_Cancer_Cell_Fate_Network, 860,  6, 10,  133, 1, 3, 473312, 16150.29, 152, 0.00, 1: 76; 2: 24; 3: 3; 
