Seed 1656949570
ARCH 0|F_ID 3|LIMIT 3
before: 
3(4)
Melhor resultado nxn: B_bronchiseptica_and_T_retortaeformis_coinfectio, 899,  6, 10,  246, 0, 3, 470486, 41770.37, 0, 0.00, 0: 6; 1: 43; 2: 55; 3: 31; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 899,  6, 10,  246, 0, 3, 470486, 41770.37, 0, 0.00, 0: 6; 1: 43; 2: 55; 3: 31; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 973,  7,  8,  251, 0, 3, 442657, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 46; 3: 38; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,   3,  7,  8,  256, 0, 3, 442657, 41770.37, 116, 0.00, 0: 6; 1: 39; 2: 53; 3: 37; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 485,  6, 10,  256, 0, 3, 470444, 41770.37, 0, 0.00, 0: 6; 1: 38; 2: 55; 3: 36; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 287,  7,  8,  240, 0, 4, 442688, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 51; 3: 27; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 477,  7,  8,  241, 0, 4, 442682, 41770.37, 0, 0.00, 0: 6; 1: 51; 2: 47; 3: 28; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 140,  8,  7,  241, 0, 4, 442640, 41770.37, 2, 0.00, 0: 6; 1: 49; 2: 49; 3: 30; 4: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 270,  7,  8,  242, 0, 4, 442619, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 51; 3: 28; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 752,  8,  7,  242, 0, 4, 442659, 41770.37, 32, 0.00, 0: 6; 1: 48; 2: 52; 3: 26; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 524,  7,  8,  242, 0, 4, 442689, 41770.37, 43, 0.00, 0: 6; 1: 48; 2: 54; 3: 22; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 501,  7,  8,  242, 0, 4, 442686, 41770.37, 0, 0.00, 0: 6; 1: 47; 2: 54; 3: 25; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 563,  7,  8,  242, 0, 4, 442701, 41770.37, 0, 0.00, 0: 6; 1: 47; 2: 54; 3: 25; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 787,  7,  8,  242, 0, 4, 442624, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 56; 3: 27; 4: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 454,  8,  7,  242, 0, 4, 442663, 41770.37, 0, 0.00, 0: 6; 1: 50; 2: 46; 3: 32; 4: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 246,  8,  7,  243, 0, 4, 442651, 41770.37, 0, 0.00, 0: 6; 1: 50; 2: 48; 3: 27; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 782,  7,  8,  243, 0, 4, 442619, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 51; 3: 27; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 662,  7,  8,  243, 0, 4, 442631, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 49; 3: 28; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  88,  8,  7,  243, 0, 4, 442681, 41770.37, 4, 0.00, 0: 6; 1: 46; 2: 54; 3: 27; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 812,  6, 10,  243, 0, 4, 470414, 41770.37, 9, 0.00, 0: 6; 1: 49; 2: 51; 3: 24; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 620,  8,  7,  243, 0, 4, 442638, 41770.37, 22, 0.00, 0: 6; 1: 47; 2: 52; 3: 28; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 699,  6, 10,  244, 0, 4, 470463, 41770.37, 0, 0.00, 0: 6; 1: 53; 2: 41; 3: 31; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 476,  8,  7,  244, 0, 4, 442688, 41770.37, 37, 0.00, 0: 6; 1: 49; 2: 48; 3: 29; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 604,  6, 10,  244, 0, 4, 470531, 41770.37, 28, 0.00, 0: 6; 1: 49; 2: 48; 3: 29; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 400,  7,  8,  244, 0, 4, 442652, 41770.37, 15, 0.00, 0: 6; 1: 50; 2: 48; 3: 26; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 285,  8,  7,  244, 0, 4, 442677, 41770.37, 0, 0.00, 0: 6; 1: 43; 2: 61; 3: 21; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 645,  6,  9,  244, 0, 4, 427869, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 50; 3: 25; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 254,  7,  8,  244, 0, 4, 442660, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 50; 3: 28; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 490,  7,  8,  244, 0, 4, 442647, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 52; 3: 24; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 533,  6, 10,  244, 0, 4, 470504, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 54; 3: 26; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 436,  7,  8,  245, 0, 4, 442615, 41770.37, 9, 0.00, 0: 6; 1: 48; 2: 50; 3: 27; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  90,  8,  7,  245, 0, 4, 442675, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 49; 3: 29; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 456,  8,  7,  245, 0, 4, 442630, 41770.37, 18, 0.00, 0: 6; 1: 49; 2: 49; 3: 26; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 984,  8,  7,  245, 0, 4, 442660, 41770.37, 46, 0.00, 0: 6; 1: 51; 2: 43; 3: 32; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 715,  7,  8,  245, 0, 4, 442662, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 49; 3: 26; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  38,  7,  8,  245, 0, 4, 442665, 41770.37, 0, 0.00, 0: 6; 1: 47; 2: 51; 3: 28; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 966,  6, 10,  245, 0, 4, 470476, 41770.37, 0, 0.00, 0: 6; 1: 42; 2: 61; 3: 23; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 504,  7,  8,  245, 0, 4, 442615, 41770.37, 21, 0.00, 0: 6; 1: 44; 2: 57; 3: 25; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 777,  7,  8,  245, 0, 4, 442679, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 48; 3: 31; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 772,  7,  8,  245, 0, 4, 442632, 41770.37, 40, 0.00, 0: 6; 1: 48; 2: 47; 3: 33; 4: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 693,  6, 10,  245, 0, 4, 470458, 41770.37, 0, 0.00, 0: 6; 1: 51; 2: 43; 3: 32; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 201,  8,  7,  245, 0, 4, 442653, 41770.37, 0, 0.00, 0: 6; 1: 47; 2: 53; 3: 24; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 195,  7,  8,  246, 0, 4, 442654, 41770.37, 0, 0.00, 0: 6; 1: 44; 2: 57; 3: 24; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 637,  7,  8,  246, 0, 4, 442688, 41770.37, 0, 0.00, 0: 6; 1: 48; 2: 47; 3: 32; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 219,  7,  8,  246, 0, 4, 442684, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 53; 3: 26; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 579,  6, 10,  246, 0, 4, 470500, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 53; 3: 29; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 608,  6, 10,  246, 0, 4, 470451, 41770.37, 26, 0.00, 0: 6; 1: 44; 2: 57; 3: 24; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 199,  6, 10,  246, 0, 4, 470560, 41770.37, 0, 0.00, 0: 6; 1: 43; 2: 56; 3: 29; 4: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 527,  9,  6,  246, 0, 4, 427869, 41770.37, 0, 0.00, 0: 6; 1: 51; 2: 44; 3: 29; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 873,  6, 10,  246, 0, 4, 470431, 41770.37, 0, 0.00, 0: 6; 1: 43; 2: 60; 3: 21; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 119,  6, 10,  246, 0, 4, 470468, 41770.37, 0, 0.00, 0: 6; 1: 52; 2: 44; 3: 26; 4: 7; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 680,  8,  7,  246, 0, 4, 442677, 41770.37, 30, 0.00, 0: 6; 1: 50; 2: 46; 3: 28; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 726,  6, 10,  246, 0, 4, 470476, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 52; 3: 28; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 714,  7,  8,  246, 0, 4, 442639, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 46; 3: 31; 4: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 346,  7,  8,  246, 0, 4, 442673, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 55; 3: 25; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 964,  9,  6,  246, 0, 4, 427869, 41770.37, 46, 0.00, 0: 6; 1: 49; 2: 49; 3: 25; 4: 6; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 751,  8,  7,  246, 0, 4, 442631, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 51; 3: 30; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 274,  6, 10,  246, 0, 4, 470463, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 54; 3: 24; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 758,  8,  7,  246, 0, 4, 442682, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 54; 3: 24; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 413,  6, 10,  246, 0, 4, 470530, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 52; 3: 31; 4: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 942,  6, 10,  246, 0, 4, 470495, 41770.37, 0, 0.00, 0: 6; 1: 44; 2: 55; 3: 28; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 143,  6, 10,  246, 0, 4, 470518, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 57; 3: 21; 4: 6; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 916,  8,  7,  246, 0, 4, 442673, 41770.37, 47, 0.00, 0: 6; 1: 45; 2: 53; 3: 29; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 906,  7,  8,  246, 0, 4, 442647, 41770.37, 0, 0.00, 0: 6; 1: 45; 2: 56; 3: 23; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 467,  6,  9,  246, 0, 4, 427869, 41770.37, 0, 0.00, 0: 6; 1: 47; 2: 49; 3: 31; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 236,  6,  9,  246, 0, 4, 427869, 41770.37, 21, 0.00, 0: 6; 1: 50; 2: 46; 3: 28; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  50,  8,  7,  246, 0, 4, 442659, 41770.37, 0, 0.00, 0: 6; 1: 42; 2: 62; 3: 20; 4: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  94,  8,  7,  247, 0, 4, 442643, 41770.37, 0, 0.00, 0: 6; 1: 46; 2: 50; 3: 31; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 779,  7,  8,  247, 0, 4, 442674, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 46; 3: 30; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 757,  6, 10,  247, 0, 4, 470477, 41770.37, 0, 0.00, 0: 6; 1: 43; 2: 56; 3: 28; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 705,  8,  7,  247, 0, 4, 442689, 41770.37, 0, 0.00, 0: 6; 1: 49; 2: 44; 3: 34; 4: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 780,  6, 10,  247, 0, 4, 470455, 41770.37, 40, 0.00, 0: 6; 1: 46; 2: 52; 3: 27; 4: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 716,  7,  8,  247, 0, 4, 442672, 41770.37, 41, 0.00, 0: 6; 1: 48; 2: 50; 3: 25; 4: 6; 
