Seed 1656949570
ARCH 1|F_ID 0|LIMIT 3
before: 
2(1)
Melhor resultado nxn: B_bronchiseptica_and_T_retortaeformis_coinfectio, 340,  7,  8,  177, 1, 2, 442657, 11374.90, 37, 0.00, 1: 93; 2: 42; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 340,  7,  8,  177, 1, 2, 442657, 11374.90, 37, 0.00, 1: 93; 2: 42; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 304,  8,  7,  176, 1, 3, 442818, 11374.90, 9, 0.00, 1: 97; 2: 35; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 470,  8,  7,  177, 1, 3, 442543, 11374.90, 0, 0.00, 1: 95; 2: 38; 3: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 537,  6, 10,  178, 1, 3, 470157, 11374.90, 0, 0.00, 1: 96; 2: 35; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 177,  7,  8,  178, 1, 3, 442534, 11374.90, 0, 0.00, 1: 94; 2: 39; 3: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 598,  7,  8,  179, 1, 3, 442786, 11374.90, 0, 0.00, 1: 96; 2: 34; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 214,  7,  8,  179, 1, 3, 442563, 11374.90, 0, 0.00, 1: 96; 2: 34; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 440,  6,  9,  179, 1, 3, 427869, 11374.90, 18, 0.00, 1: 96; 2: 34; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 794,  6, 10,  179, 1, 3, 470546, 11374.90, 0, 0.00, 1: 92; 2: 42; 3: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  50,  8,  7,  179, 1, 3, 442561, 11374.90, 0, 0.00, 1: 96; 2: 34; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 806,  6,  9,  179, 1, 3, 427869, 11374.90, 0, 0.00, 1: 93; 2: 40; 3: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 430,  6,  9,  179, 1, 3, 427869, 11374.90, 0, 0.00, 1: 95; 2: 36; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 206,  7,  8,  179, 1, 3, 442683, 11374.90, 0, 0.00, 1: 95; 2: 36; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio,  84,  6, 10,  179, 1, 3, 470715, 11374.90, 27, 0.00, 1: 92; 2: 42; 3: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 375,  6, 10,  179, 1, 3, 469492, 11374.90, 0, 0.00, 1: 92; 2: 42; 3: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 899,  6, 10,  179, 1, 3, 470442, 11374.90, 0, 0.00, 1: 97; 2: 32; 3: 6; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 533,  6, 10,  179, 1, 3, 470637, 11374.90, 0, 0.00, 1: 94; 2: 38; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 173,  8,  7,  179, 1, 3, 442821, 11374.90, 0, 0.00, 1: 94; 2: 38; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 172,  6, 10,  179, 1, 3, 470095, 11374.90, 41, 0.00, 1: 96; 2: 34; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 569,  7,  8,  179, 1, 3, 442651, 11374.90, 0, 0.00, 1: 94; 2: 38; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 741,  6, 10,  179, 1, 3, 470831, 11374.90, 0, 0.00, 1: 95; 2: 36; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 977,  8,  7,  180, 1, 3, 442564, 11374.90, 0, 0.00, 1: 93; 2: 39; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 219,  7,  8,  180, 1, 3, 442763, 11374.90, 0, 0.00, 1: 95; 2: 35; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 153,  8,  7,  180, 1, 3, 442616, 11374.90, 0, 0.00, 1: 93; 2: 39; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 587,  7,  8,  180, 1, 3, 442757, 11374.90, 0, 0.00, 1: 94; 2: 37; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 545,  6,  9,  180, 1, 3, 427869, 11374.90, 0, 0.00, 1: 93; 2: 39; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 589,  7,  8,  180, 1, 3, 442823, 11374.90, 0, 0.00, 1: 93; 2: 39; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 247,  6, 10,  180, 1, 3, 470206, 11374.90, 0, 0.00, 1: 93; 2: 39; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 486,  9,  6,  180, 1, 3, 427869, 11374.90, 0, 0.00, 1: 93; 2: 39; 3: 3; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 403,  8,  7,  180, 1, 3, 442724, 11374.90, 0, 0.00, 1: 94; 2: 37; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 964,  9,  6,  180, 1, 3, 427869, 11374.90, 46, 0.00, 1: 95; 2: 35; 3: 5; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 596,  8,  7,  180, 1, 3, 442589, 11374.90, 15, 0.00, 1: 91; 2: 43; 3: 1; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 751,  8,  7,  181, 1, 3, 442751, 11374.90, 0, 0.00, 1: 91; 2: 42; 3: 2; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 149,  7,  8,  181, 1, 3, 442581, 11374.90, 0, 0.00, 1: 93; 2: 38; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 690,  6, 10,  181, 1, 3, 469994, 11374.90, 0, 0.00, 1: 93; 2: 38; 3: 4; 
B_bronchiseptica_and_T_retortaeformis_coinfectio, 535,  9,  6,  181, 1, 3, 427869, 11374.90, 0, 0.00, 1: 92; 2: 40; 3: 3; 
